,Product Title,Price,Date,Time
19608,"MSI - GF65 15.6"" 144hz Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce RTX 3060 - 512GB SSD - Black",1099.99,6/10/2022,0:27:12
19609,Geo - Geek Squad Certified Refurbished GeoBook 120 Minecraft Edition 12.5-inch Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Minecraft Green,127.99,6/10/2022,0:27:12
19610,"ASUS - ROG Zephyrus 15.6"" QHD Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3080 - 1TB SSD - Eclipse Grey - Eclipse Grey",2199.99,6/10/2022,0:27:12
19611,"Dell - G15 15.6"" FHD Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3050 - 512GB Solid State Drive - Black, Dark Shadow Grey",1149.99,6/10/2022,0:27:12
19612,"Dell - G15 15.6"" FHD Gaming Laptop  -Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB Solid State Drive - Black",1199.99,6/10/2022,0:27:12
19613,"ASUS - Vivobook S 14 Flip TN3402 14"" Laptop - AMD Ryzen 7 - Memory - 1 TB SSD - Quiet Blue",1099.99,6/10/2022,0:27:12
19614,"MSI - Stealth 17.3"" 144hz Gaming Laptop - Intel Core i9 - NVIDIA GeForce RTX 3060 - 1TB SSD - 16GB Memory - Black",1849.99,6/10/2022,0:27:12
19615,"MSI - 17.3"" Gaming Laptop - Intel Core i9 - 64GB Memory - NVIDIA Quadro RTX A5000 - 1TB SSD - Titanium Blue",4199.99,6/10/2022,0:27:12
19616,"MSI - Pulse GL66 15.6"" QHD Gaming Laptop - Intel Core i9 - 16GB Memory - 1TB SSD - Black",1899.99,6/10/2022,0:27:12
19617,"MSI - GE66 Raider 15.6"" Gaming Laptop - Intel Core i9 - 32 GB Memory - NVIDIA GeForce RTX 3070 Ti - 1 TB SSD - Titanium Blue",2699.99,6/10/2022,0:27:12
19618,"Razer - Blade 15 Advanced - 15.6"" Gaming Laptop - QHD- 240HZ - Intel Core i7 - NVIDIA GeForce RTX 3080 Ti - 32GB RAM - 1TB SSD - Black",3699.99,6/10/2022,0:27:12
19619,"ASUS - Strix SCAR 15 G533 15.6"" Gaming Laptop - Intel Core i9 - 16 GB Memory - NVIDIA GeForce RTX 3080 - 1 TB SSD - Off Black",2420.99,6/10/2022,0:27:12
19620,"HP - Victus 15.6"" Gaming Laptop - Intel Core i7-12650H - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD - Mica Silver",1099.99,6/10/2022,9:27:4
19621,"HP OMEN - 16.1"" Laptop - Intel Core i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 1TB SSD - Shadow Black",1179.99,6/10/2022,9:27:4
19622,"HP OMEN - 16.1"" QHD Laptop  - Intel Core i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3060 - 1TB SSD - Shadow Black",1699.99,6/10/2022,9:27:4
19623,"Acer - Nitro 5 - 15.6"" FHD Gaming Laptop – Intel Core i5 – NVIDIA GeForce RTX 3050 Ti - 16GB DDR4 - 512GB Gen 4 SSD - Black",899.99,6/10/2022,9:27:4
19624,"ASUS - TUF Gaming A15 15.6"" FHD 144Hz Gaming Laptop-AMD Ryzen 7-8GB DDR5 Memory-NVIDIA GeForce RTX 3050 Ti-512GB PCIe SSD",899.99,6/10/2022,9:27:4
19625,"ASUS - TUF Gaming 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce RTX 3050 - 512GB SSD - Eclipse Grey",649.99,6/10/2022,9:27:4
19626,ASUS - ROG Zephyrus 14” WQXGA 120Hz Gaming Laptop – AMD Ryzen 9– 16GB DDR5 Memory – AMD Radeon RX 6700S – 1TB PCIe 4.0 SSD,1399.99,6/10/2022,9:27:4
19627,"ASUS - ROG Zephyrus 16"" WQXGA 165Hz Gaming Laptop-Intel Core i9-16GB DDR5 Memory-NVIDIA GeForce RTX 3070 Ti-1TB PCIe 4.0 SSD - Off Black",2149.99,6/10/2022,9:27:4
19628,"ASUS - TUF Dash 15.6"" FHD 144Hz Gaming Laptop - Intel Core i7 - 16GB DDR5 Memory - NVIDIA GeForce RTX 3070 - 512GB PCIe SSD - Off Black",1499.99,6/10/2022,9:27:4
19629,"HP - Victus 15.6"" Gaming Laptop - Intel Core i5-12450H - 8GB Memory - NVIDIA GeForce GTX 1650 - 512GB SSD - Mica Silver",799.99,6/10/2022,9:27:4
19630,"MSI - GF63 15.6"" Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Black",629.99,6/10/2022,9:27:4
19631,"Acer - Nitro 5 17.3"" Full HD IPS 144Hz Gaming Laptop- Intel Core i5-12500H- NVIDIA GeForce RTX 3050-512GB PCIe Gen 4 SSD",949.99,6/10/2022,9:27:4
19632,"Lenovo - Ideapad Gaming 3i 15.6"" FHD Laptop - Core i5-11300H - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Shadow Black",849.99,6/10/2022,9:27:4
19633,"ASUS - ROG 16"" WUXGA 144Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD",1159.99,6/10/2022,9:27:4
19634,"Lenovo - Legion Slim 7i 16"" WUXGA Gaming Laptop - Core i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3060 - 512GB SSD - Onyx Grey",1499.99,6/10/2022,9:27:4
19635,"Dell G15 15.6"" FHD 120Hz Gaming Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce RTX 3050 - 512GB SSD - Phantom Grey with speckles",799.99,6/10/2022,9:27:4
19636,"Alienware - x14 R1 14.0"" 144Hz FHD Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3060 - 512GB SSD - Lunar Light",1599.99,6/10/2022,9:27:4
19637,"ASUS - ROG Zephyrus 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3060 - 1TB SSD",1299.99,6/10/2022,9:27:4
19638,"ASUS - ROG Zephyrus 16"" FHD 165Hz Gaming Laptop-Intel Core i7-16GB DDR5 Memory-NVIDIA GeForce RTX 3060-512GB PCIe 4.0 SSD - Off Black",1449.99,6/10/2022,9:27:6
19639,"MSI - Sword 15.6"" 144hz Gaming Laptop - Intel Core i7 - NVIDIA GeForce RTX 3060 - 1TB SSD - 16GB Memory - Black",1349.99,6/10/2022,9:27:6
19640,"ASUS - ROG Zephyrus 15.6"" WQHD 165Hz Gaming Laptop-AMD Ryzen 9-16GB DDR5 Memory-NVIDIA GeForce RTX 3060-512GB PCIe 4.0 SSD - Eclipse Gray",1619.99,6/10/2022,9:27:6
19641,"ASUS - ROG 13.4"" Touchscreen Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3050 Ti V4G Graphics - 1TB SSD - Off black",1399.99,6/10/2022,9:27:6
19642,"Alienware - m17 R5 17.3"" 360Hz FHD Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3070 Ti - 1TB SSD - Dark Side of the Moon",2299.99,6/10/2022,9:27:6
19643,"Acer - Predator Helios 300 - 15.6"" QHD 240Hz Gaming Laptop - Intel Core i7 - 16GB DDR5 - NVIDIA GeForce RTX 3070 Ti - 1TB SSD",1799.99,6/10/2022,9:27:6
19644,"ASUS - ROG 16"" Touchscreen Gaming Laptop - AMD Ryzen 9 - 16GB DDR5 Memory - NVIDIA GeForce RTX 3060 V6G Graphics - 1TB SSD - Off black",1749.99,6/10/2022,9:27:6
19645,"Lenovo - Legion Slim 7 AMD Advantage Edition 16"" WQXGA Gaming Laptop - AMD Ryzen 9 6900HX-16GB Memory-AMD Radeon RX 6800S-1TB SSD - Onyx Grey",1949.99,6/10/2022,9:27:6
19646,"ASUS - ROG Zephyrus 15.6"" WQHD 165Hz Gaming Laptop-AMD Ryzen 9-16GB DDR5 Memory-NVIDIA GeForce RTX 3070 Ti-1TB PCIe 4.0 SSD - Eclipse Grey",1749.99,6/10/2022,9:27:6
19647,"MSI - Stealth 17.3"" 144hz Gaming Laptop - Intel Core i7 - NVIDIA GeForce RTX 3060 - 1TB SSD - 16GB Memory - Black",1799.99,6/10/2022,9:27:6
19648,"Lenovo - Legion 5 Pro 16"" WQXGA Gaming Laptop - Ryzen 7 6800H - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD - Storm Grey",1399.99,6/10/2022,9:27:6
19649,"ASUS - ROG Zephyrus 14"" Gaming Laptop - AMD Ryzen 9 - 32GB Memory - AMD RX 6800S - 1TB SSD - Moonlight White",2499.99,6/10/2022,9:27:6
19650,"Acer - Predator Helios 300 - 15.6"" FHD 165Hz Gaming Laptop - Intel Core i7 - 16GB DDR5 - NVIDIA GeForce RTX 3060 - 512GB SSD",1499.99,6/10/2022,9:27:6
19651,"MSI - Sword 15.6"" 144hz Gaming Laptop - Intel Core i5 - NVIDIA GeForce RTX 3050 - 512GB SSD - 8GB Memory - Black",949.99,6/10/2022,9:27:6
19652,"ASUS - ROG Zephyrus 15.6"" QHD Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3080 - 1TB SSD - Eclipse Grey - Eclipse Grey",2199.99,6/10/2022,9:27:6
19653,"ASUS - ROG Strix G15 Advantage Edition 15.6"" FHD Gaming Laptop - AMD Ryzen 9-5900HX - 16GB Memory - Radeon RX 6800M - 512GB SSD",1319.99,6/10/2022,9:27:6
19654,"HP - 17.3"" Gaming Laptop - Intel Core i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3060 -  512GB SSD - Shadow black",1599.99,6/10/2022,9:27:6
19655,"ASUS - ROG Strix G15 Advantage Edition 15.6"" QHD Gaming Laptop - AMD Ryzen 9 5980HX - 16GB Memory - Radeon RX 6800M - 512GB SSD",1699.99,6/10/2022,9:27:6
19656,"Dell G15 15.6"" FHD 120Hz Gaming Laptop - AMD Ryzen 7 6800H - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD - Phantom Grey with speckles",1099.99,6/10/2022,9:27:9
19657,"Razer - Blade 14- 14"" Gaming Laptop- QHD 165Hz- AMD Ryzen 9 6900HX- NVIDIA GeForce RTX 3070 Ti- 16GB RAM- 1TB SSD - Black",2566.99,6/10/2022,9:27:9
19658,"HP OMEN - 16.1"" Gaming Laptop - AMD Ryzen 7 6800 - 16GB Memory - AMD Radeon RX 6650M - 1TB SSD - Mica Silver",1579.99,6/10/2022,9:27:9
19659,"GIGABYTE - 15.6"" FHD IPS 144Hz Gaming Laptop - i5-11400H - 16GB - NVIDIA GeForce RTX 3050 - 512 GB SSD",999.0,6/10/2022,9:27:9
19660,"HP - Pavilion 15.6"" Touch-Screen Laptop - Intel Core i5-1235U - 8GB Memory - 256GB SSD - Ceramic white",674.99,6/10/2022,9:27:9
19661,"ASUS - Gaming F17 FX706 17.3"" Gaming Laptop - Intel Core i5 - 8 GB Memory - NVIDIA Intel GeForce RTX 3050 UHD Graphics - 512 GB",842.99,6/10/2022,9:27:9
19662,"Alienware - x15 R2  15.6"" FHD Gaming Laptop - 12th Gen Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3070 Ti - 1TB SSD - Lunar Light",2699.99,6/10/2022,9:27:9
19663,"Razer - Blade 17 - 17.3"" Gaming Laptop - UHD 144Hz - Intel Core i9 - NVIDIA GeForce RTX 3080 Ti - 32GB RAM - 1TB SSD - Black",4299.99,6/10/2022,9:27:9
19664,"Alienware - x15 R1 15.6"" FHD Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3070 - 512GB Solid State Drive - White, Lunar Light",2199.99,6/10/2022,9:27:9
19665,"ASUS - Strix SCAR 15 G533 15.6"" Gaming Laptop - Intel Core i9 - 16 GB Memory - NVIDIA GeForce RTX 3080 - 1 TB SSD - Off Black",2420.99,6/10/2022,9:27:9
19666,"Lenovo - Ideapad Gaming 3 15.6"" FHD Laptop - Ryzen 5 5600H - 8GB Memory - NVIDIA GeForce RTX 3050 Ti - 256GB SSD - Shadow Black",899.99,6/10/2022,9:27:9
19667,"ASUS - ROG 16"" WQXGA 165Hz Gaming Laptop - Intel Core i9 - 32GB DDR5 Memory - NVIDIA GeForce RTX 3080 Ti - 2TB SSD - Off Black",3199.99,6/10/2022,9:27:9
19668,"ASUS - ROG 13.4"" Touchscreen Gaming Tablet - Intel Core i9 - 16GB Memory - NVIDIA GeForce RTX 3050 Ti V4G Graphics - 1TB SSD - Black",1699.99,6/10/2022,9:27:9
19669,"Dell - G15 15.6"" FHD Gaming Laptop  - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce RTX 3050 Graphics - 512GB Solid State Drive - Phantom Grey, with speckles",899.99,6/10/2022,9:27:9
19670,"Lenovo - Legion 5 15"" Gaming Laptop - AMD Ryzen 7 5800H - NVIDIA GeForce RTX 3050 Ti - 8GB Memory - 512GB SSD - Phantom Blue",1199.99,6/10/2022,9:27:9
19671,"ASUS - TUF Gaming 17.3"" Laptop - Intel Core i5 - 8GB DDR4 Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD - Eclipse Grey",999.99,6/10/2022,9:27:9
19672,"MSI - GP66 15.6"" 240hz Gaming Laptop - Intel Core i7 - NVIDIA GeForce RTX 3080 - 1TB SSD - 16GB Memory - Black",1999.99,6/10/2022,9:27:9
19673,"MSI - Stealth 17.3"" 144hz Gaming Laptop - Intel Core i9 - NVIDIA GeForce RTX 3060 - 1TB SSD - 16GB Memory - Black",1849.99,6/10/2022,9:27:9
19674,"MSI - Delta 15.6"" FHD 240hz Gaming Laptop - Ryzen R7-5800 - Radeon RX6700M - 1TB SSD - 16GB Memory - Black",1599.99,6/10/2022,9:27:14
19675,"GIGABYTE - AORUS 15.6"" 2K IPS Gaming Laptop - Intel i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3070 Ti - 1TB SSD",1609.99,6/10/2022,9:27:14
19676,"ASUS - ZenBook Pro 15.6"" Touch-Screen Laptop - AMD Ryzen 9 - 16 GB Memory - NVIDIA GeForce RTX 3050 Ti - Pine Gray",1449.99,6/10/2022,9:27:14
19677,Geo - Geek Squad Certified Refurbished GeoBook 120 Minecraft Edition 12.5-inch Laptop - Intel Celeron - 4GB Memory - 64GB eMMC - Minecraft Green,127.99,6/10/2022,9:27:14
19678,"Alienware - m15 R5 15.6"" FHD Gaming Laptop - AMD Ryzen R9  - 16GB Memory - NVIDIA GeForce RTX 3070 - 1TB Solid State Drive - Dark Side of the Moon",1999.99,6/10/2022,9:27:14
19679,"Razer - Blade 15 Advanced - 15.6"" Gaming Laptop - QHD- 240HZ - Intel Core i7 - NVIDIA GeForce RTX 3080 Ti - 32GB RAM - 1TB SSD - Black",3699.99,6/10/2022,9:27:14
19680,"Lenovo - Legion Slim 7 15"" 4K Ultra HD Gaming Laptop - AMD Ryzen 9 5900HX - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 1TB SSD - Shadow Black",1439.99,6/10/2022,9:27:14
19681,"Alienware - m15 R7 15.6"" QHD 240Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3060 - 1 TB SSD - Dark Side of the Moon",1999.99,6/10/2022,9:27:14
19682,"ASUS - ROG Zephyrus 14"" WQXGA 120Hz Gaming Laptop - AMD Ryzen 9 - 16GB DDR5 Memory - AMD Radeon RX 6800S - 1TB PCIe 4.0 SSD - Moonlight White",1899.99,6/10/2022,9:27:14
19683,"ASUS - ROG 13.4"" Touchscreen Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3050 Ti V4G Graphics - 1TB SSD - Off black",1199.99,6/10/2022,9:27:14
19684,"ASUS - ROG Zephyrus G14 14"" Laptop - AMD Ryzen 7 - 16GB Memory - NVIDIA GeForce GTX 1650 - 512GB SSD",1149.99,6/10/2022,9:27:14
19685,"MSI - Katana GF76 17.3"" Gaming Laptop - Intel Core i7 - 16 GB Memory - NVIDIA GeForce RTX 3050 Ti - 512 GB SSD - Black",1099.99,6/10/2022,9:27:14
19686,"ASUS - Vivobook Pro 16"" Notebook - Intel Core i7 - 32GB Memory - 1TB SSD - EARL GREY",1499.99,6/10/2022,9:27:14
19687,"ASUS - TUF Gaming F15 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3060 - 1TB SSD - Eclipse Gray",1403.99,6/10/2022,9:27:14
19688,"ASUS - TUF Gaming 17.3"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD - Eclipse Grey",999.99,6/10/2022,9:27:14
19689,"MSI - Vector GP66 15.6"" 360hz Gaming Laptop - Intel Core i9 - 32GB Memory - NVIDIA GeForce RTX 3070 Ti - 1TB SSD - Black",2399.99,6/10/2022,9:27:14
19690,"ASUS - ExpertBook B1 B1500 15.6"" Laptop - Intel Core i7 - 16 GB Memory - 512 GB SSD - Star Black",1160.99,6/10/2022,9:27:14
19691,Acer - Predator Triton 300 SE-14” OLED 90Hz Creator/Gaming Laptop–Intel Core i9–NVIDIA GeForce RTX 3060-32GB LPDDR5–1TB SSD,1949.99,6/10/2022,9:27:14
19692,"Dell - G15 15.6"" FHD Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3050 - 512GB Solid State Drive - Black, Dark Shadow Grey",1149.99,6/10/2022,9:27:17
19693,"ASUS - Vivobook Pro 16X N7600 16"" Laptop - Intel Core i7 - 32 GB Memory - 1 TB SSD",1549.99,6/10/2022,9:27:17
19694,"ASUS - ROG Zephyrus 14"" FHD 144Hz Gaming Laptop - AMD Ryzen 7 - 16GB DDR4 Memory - NVIDIA GeForce RTX 3060 - 512GB PCIe SSD - Moonlight White",1399.99,6/10/2022,9:27:17
19695,"Dell - G15 15.6"" FHD Gaming Laptop  - AMD Ryzen 7  - 8GB Memory - NVIDIA GeForce RTX 3050 Ti Graphics - 512GB Solid State Drive - Phantom Grey, with speckles",999.99,6/10/2022,9:27:17
19696,"ASUS - Strix SCAR 15 G533 15.6"" Gaming Laptop - Intel Core i9 - 16 GB Memory - NVIDIA GeForce RTX 3060 - 512 GB SSD - Off Black",1731.99,6/10/2022,9:27:17
19697,"MSI - GS76 Stealth 17.3"" Gaming Laptop - Intel Core i9 - 32GB Memory - 1TB SSD - Core Black",2199.99,6/10/2022,9:27:17
19698,"ASUS VivoBook Flip 2-in-1 Laptop, 14” FHD Touch Display, AMD Ryzen 7, 16GB DDR4, 1TB SSD - Bespoke Black",949.99,6/10/2022,9:27:17
19699,"ASUS - Vivobook Pro 14 OLED K3402 14"" Laptop - Intel Core i7 - 16 GB Memory - 512 GB SSD - Indie Black",1099.99,6/10/2022,9:27:17
19700,"Lenovo - Legion Slim 7 15"" Gaming Laptop - AMD Ryzen 7 5800H - 16GB Memory - NVIDIA GeForce RTX 3060 - 512GB SSD - Shadow Black",1199.99,6/10/2022,9:27:17
19701,"MSI - GS66 Stealth 15.6"" Gaming Laptop - Intel Core i7 - 16 GB Memory - NVIDIA GeForce RTX 3070 Ti - 512 GB SSD - Core Black",2249.99,6/10/2022,9:27:17
19702,"MSI - Titan GT77 17.3"" Gaming Laptop - Intel Core i7 - Memory - NVIDIA GeForce RTX 3070 Ti - 1 TB SSD - Titanium Blue",3099.99,6/10/2022,9:27:17
19703,"ASUS - Zenbook Pro 14 Duo OLED UX8402 14.5"" Touch-Screen Laptop - Intel Core i9 - 32 GB Memory - NVIDIA GeForce RTX 3050 Ti - 1 - Tech Black",2299.99,6/10/2022,9:27:17
19704,"Razer - Blade 15 Advanced - 15.6"" Gaming Laptop - QHD- 240HZ - Intel Core i7 - NVIDIA GeForce RTX 3070 Ti - 16GB RAM - 1TB SSD - Black",2999.99,6/10/2022,9:27:17
19705,"ASUS - ROG Zephyrus 15.6"" QHD Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3070 - 1TB SSD - Eclipse Grey - Eclipse Grey",1479.99,6/10/2022,9:27:17
19706,"ASUS - ZenBook Pro Duo 15 OLED UX582 15.6"" Laptop - Intel Core i9 - Memory - NVIDIA GeForce RTX 3070 Ti - 1 TB SSD - Celestial Blue",2999.99,6/10/2022,9:27:17
19707,Acer - Swift 3 -14” 2560x1400 100% sRGB  lntel Evo Laptop -  12th Gen Intel Core i7-1260P - 16GB LPDDR4X-1TB Gen 4 SSD - Silver,1099.99,6/10/2022,9:27:17
19708,"Acer - Predator Helios 300 15.6"" Gaming Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1060 - 1TB Hard Drive - Obsidian Black",844.99,6/10/2022,9:27:17
19709,"Acer - Predator Triton 500 SE 16"" 2560x1600 165Hz Laptop - Intel 11th Gen i7 - NVIDIA GeForce RTX 3060 - 16GB DDR4 - 512GB SSD",1099.99,6/10/2022,9:27:17
19710,"HP - Victus 15.6"" Gaming Laptop - Intel Core i7-12650H - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD - Mica Silver",1099.99,6/10/2022,11:27:3
19711,"HP OMEN - 16.1"" Laptop - Intel Core i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 1TB SSD - Shadow Black",1179.99,6/10/2022,11:27:3
19712,"HP OMEN - 16.1"" QHD Laptop  - Intel Core i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3060 - 1TB SSD - Shadow Black",1699.99,6/10/2022,11:27:3
19713,"ASUS - TUF Gaming 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce RTX 3050 - 512GB SSD - Eclipse Grey",649.99,6/10/2022,11:27:3
19714,"ASUS - TUF Gaming A15 15.6"" FHD 144Hz Gaming Laptop-AMD Ryzen 7-8GB DDR5 Memory-NVIDIA GeForce RTX 3050 Ti-512GB PCIe SSD",899.99,6/10/2022,11:27:3
19715,"Acer - Nitro 5 - 15.6"" FHD Gaming Laptop – Intel Core i5 – NVIDIA GeForce RTX 3050 Ti - 16GB DDR4 - 512GB Gen 4 SSD - Black",899.99,6/10/2022,11:27:3
19716,ASUS - ROG Zephyrus 14” WQXGA 120Hz Gaming Laptop – AMD Ryzen 9– 16GB DDR5 Memory – AMD Radeon RX 6700S – 1TB PCIe 4.0 SSD,1399.99,6/10/2022,11:27:3
19717,"ASUS - ROG Zephyrus 16"" WQXGA 165Hz Gaming Laptop-Intel Core i9-16GB DDR5 Memory-NVIDIA GeForce RTX 3070 Ti-1TB PCIe 4.0 SSD - Off Black",2149.99,6/10/2022,11:27:3
19718,"ASUS - TUF Dash 15.6"" FHD 144Hz Gaming Laptop - Intel Core i7 - 16GB DDR5 Memory - NVIDIA GeForce RTX 3070 - 512GB PCIe SSD - Off Black",1499.99,6/10/2022,11:27:3
19719,"MSI - GF63 15.6"" Gaming Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Black",629.99,6/10/2022,11:27:3
19720,"HP - Victus 15.6"" Gaming Laptop - Intel Core i5-12450H - 8GB Memory - NVIDIA GeForce GTX 1650 - 512GB SSD - Mica Silver",799.99,6/10/2022,11:27:3
19721,"Acer - Nitro 5 17.3"" Full HD IPS 144Hz Gaming Laptop- Intel Core i5-12500H- NVIDIA GeForce RTX 3050-512GB PCIe Gen 4 SSD",949.99,6/10/2022,11:27:3
19722,"Lenovo - Ideapad Gaming 3i 15.6"" FHD Laptop - Core i5-11300H - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Shadow Black",849.99,6/10/2022,11:27:3
19723,"ASUS - ROG 16"" WUXGA 144Hz Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD",1159.99,6/10/2022,11:27:3
19724,"Lenovo - Legion Slim 7i 16"" WUXGA Gaming Laptop - Core i7-12700H - 16GB Memory - NVIDIA GeForce RTX 3060 - 512GB SSD - Onyx Grey",1499.99,6/10/2022,11:27:3
19725,"Dell G15 15.6"" FHD 120Hz Gaming Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce RTX 3050 - 512GB SSD - Phantom Grey with speckles",799.99,6/10/2022,11:27:3
19726,"Alienware - x14 R1 14.0"" 144Hz FHD Gaming Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce RTX 3060 - 512GB SSD - Lunar Light",1599.99,6/10/2022,11:27:3
19727,"ASUS - ROG Zephyrus 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3060 - 1TB SSD",1299.99,6/10/2022,11:27:3
19728,"ASUS - ROG Zephyrus 16"" FHD 165Hz Gaming Laptop-Intel Core i7-16GB DDR5 Memory-NVIDIA GeForce RTX 3060-512GB PCIe 4.0 SSD - Off Black",1449.99,6/10/2022,11:27:7
19729,"MSI - Sword 15.6"" 144hz Gaming Laptop - Intel Core i7 - NVIDIA GeForce RTX 3060 - 1TB SSD - 16GB Memory - Black",1349.99,6/10/2022,11:27:7
19730,"ASUS - ROG Zephyrus 15.6"" WQHD 165Hz Gaming Laptop-AMD Ryzen 9-16GB DDR5 Memory-NVIDIA GeForce RTX 3060-512GB PCIe 4.0 SSD - Eclipse Gray",1619.99,6/10/2022,11:27:7
19731,"ASUS - ROG 13.4"" Touchscreen Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3050 Ti V4G Graphics - 1TB SSD - Off black",1399.99,6/10/2022,11:27:7
19732,"Alienware - m17 R5 17.3"" 360Hz FHD Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3070 Ti - 1TB SSD - Dark Side of the Moon",2299.99,6/10/2022,11:27:7
19733,"Acer - Predator Helios 300 - 15.6"" QHD 240Hz Gaming Laptop - Intel Core i7 - 16GB DDR5 - NVIDIA GeForce RTX 3070 Ti - 1TB SSD",1799.99,6/10/2022,11:27:7
19734,"ASUS - ROG 16"" Touchscreen Gaming Laptop - AMD Ryzen 9 - 16GB DDR5 Memory - NVIDIA GeForce RTX 3060 V6G Graphics - 1TB SSD - Off black",1749.99,6/10/2022,11:27:7
19735,"Lenovo - Legion Slim 7 AMD Advantage Edition 16"" WQXGA Gaming Laptop - AMD Ryzen 9 6900HX-16GB Memory-AMD Radeon RX 6800S-1TB SSD - Onyx Grey",1949.99,6/10/2022,11:27:7
19736,"ASUS - ROG Zephyrus 15.6"" WQHD 165Hz Gaming Laptop-AMD Ryzen 9-16GB DDR5 Memory-NVIDIA GeForce RTX 3070 Ti-1TB PCIe 4.0 SSD - Eclipse Grey",1749.99,6/10/2022,11:27:7
19737,"MSI - Stealth 17.3"" 144hz Gaming Laptop - Intel Core i7 - NVIDIA GeForce RTX 3060 - 1TB SSD - 16GB Memory - Black",1799.99,6/10/2022,11:27:7
19738,"Lenovo - Legion 5 Pro 16"" WQXGA Gaming Laptop - Ryzen 7 6800H - 16GB Memory - NVIDIA GeForce RTX 3050 Ti - 512GB SSD - Storm Grey",1399.99,6/10/2022,11:27:7
19739,"ASUS - ROG Zephyrus 14"" Gaming Laptop - AMD Ryzen 9 - 32GB Memory - AMD RX 6800S - 1TB SSD - Moonlight White",2499.99,6/10/2022,11:27:7
19740,"Acer - Predator Helios 300 - 15.6"" FHD 165Hz Gaming Laptop - Intel Core i7 - 16GB DDR5 - NVIDIA GeForce RTX 3060 - 512GB SSD",1499.99,6/10/2022,11:27:7
19741,"MSI - Sword 15.6"" 144hz Gaming Laptop - Intel Core i5 - NVIDIA GeForce RTX 3050 - 512GB SSD - 8GB Memory - Black",949.99,6/10/2022,11:27:7
